ItemID_DE;ItemNoDE;EAN;ParentNo;ItemNameDE;RemarkDE/EN;Sales_Price_EUR;Is_StockItem;StockQtyEU;MSQ_EU;is_dim_weight_estimated;weight(g);length(mm);width(mm);height(mm);is_active;Überverkäufe möglich;Stückzahl teilbar;Versandgewicht(kg);Length;Breite;Höhe;TARIC-Code
11688;6,23803E+12;6238025189712;V002-TMT;Zahnriemen HTD3M-10-498;;3,83;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11687;6,23189E+12;6231885561087;V002-TMT;Zahnriemen HTD3M-10-495;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11686;6,23602E+12;6236020841420;V002-TMT;Zahnriemen HTD3M-10-492;;4,57;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11685;6,23444E+12;6234442286867;V002-TMT;Zahnriemen HTD3M-10-489;;4,79;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11684;6,23673E+12;6236729737529;V002-TMT;Zahnriemen HTD3M-10-486;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11683;6,2303E+12;6230304026121;V002-TMT;Zahnriemen HTD3M-10-483;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11682;6,23764E+12;6237643793608;V002-TMT;Zahnriemen HTD3M-10-480;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11681;6,23052E+12;6230517821056;V002-TMT;Zahnriemen HTD3M-10-477;;3,68;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11680;6,23795E+12;6237952373249;V002-TMT;Zahnriemen HTD3M-10-474;;3,73;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11679;6,23375E+12;6233747122139;V002-TMT;Zahnriemen HTD3M-10-471;;4,79;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11678;6,2358E+12;6235803783414;V002-TMT;Zahnriemen HTD3M-10-468;;3,97;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11677;6,23866E+12;6238662417988;V002-TMT;Zahnriemen HTD3M-10-465;;4,34;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11676;6,23651E+12;6236514178353;V002-TMT;Zahnriemen HTD3M-10-462;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11675;6,23111E+12;6231111835074;V002-TMT;Zahnriemen HTD3M-10-459;;3,73;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11674;6,23019E+12;6230194696152;V002-TMT;Zahnriemen HTD3M-15-456;;5,69;Y;0;0;1;20;90;80;15;Y;Y;N;0,02;9;8;1,5;4010390090
11673;6,23867E+12;6238669417301;V002-TMT;Zahnriemen HTD3M-10-456;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11672;6,23668E+12;6236676218782;V002-TMT;Zahnriemen HTD3M-10-453;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11671;6,23918E+12;6239181495969;V002-TMT;Zahnriemen HTD3M-10-447;;3,59;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11670;6,23999E+12;6239985705523;V002-TMT;Zahnriemen HTD3M-10-444;;3,59;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11669;6,23465E+12;6234648042427;V002-TMT;Zahnriemen HTD3M-4-444;;2,03;Y;0;0;1;0;90;80;4;Y;Y;N;0;9;8;0,4;4010390090
11668;6,23426E+12;6234255679450;V002-TMT;Zahnriemen HTD3M-10-441;;4,3;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11667;6,23916E+12;6239163975670;V002-TMT;Zahnriemen HTD3M-10-438;;3,59;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11666;6,23213E+12;6232128902247;V002-TMT;Zahnriemen HTD3M-10-435;;4,02;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11665;6,23684E+12;6236837428418;V002-TMT;Zahnriemen HTD3M-10-429;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11664;6,23078E+12;6230779102528;V002-TMT;Zahnriemen HTD3M-10-426;;3,34;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11663;6,23086E+12;6230863975168;V002-TMT;Zahnriemen HTD3M-6-426;;2,51;Y;0;0;1;10;90;80;6;Y;Y;N;0,01;9;8;0,6;4010390090
11662;6,2369E+12;6236899590948;V002-TMT;Zahnriemen HTD3M-10-423;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11661;6,23348E+12;6233477324506;V002-TMT;Zahnriemen HTD3M-15-420;;4,48;Y;0;0;1;20;90;80;15;Y;Y;N;0,02;9;8;1,5;4010390090
11660;6,23241E+12;6232412759007;V002-TMT;Zahnriemen HTD3M-9-417;;4,01;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11659;6,23075E+12;6230749598368;V002-TMT;Zahnriemen HTD3M-10-414;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11658;6,23885E+12;6238848162060;V002-TMT;Zahnriemen HTD3M-15-411;;5,22;Y;0;0;1;20;90;80;15;Y;Y;N;0,02;9;8;1,5;4010390090
11657;6,23434E+12;6234338668838;V002-TMT;Zahnriemen HTD3M-10-411;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11656;6,23878E+12;6238781054200;V002-TMT;Zahnriemen HTD3M-10-408;;4,02;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11655;6,23751E+12;6237507782335;V002-TMT;Zahnriemen HTD3M-10-405;;3,44;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11654;6,23936E+12;6239359063945;V002-TMT;Zahnriemen HTD3M-10-402;;4,43;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11653;6,23045E+12;6230453054372;V002-TMT;Zahnriemen HTD3M-10-387;;3,97;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11652;6,23961E+12;6239614997350;V002-TMT;Zahnriemen HTD3M-10-381;;3,15;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11651;6,2384E+12;6238403138332;V002-TMT;Zahnriemen HTD3M-10-378;;3,92;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11650;6,23914E+12;6239140020195;V002-TMT;Zahnriemen HTD3M-10-372;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11649;6,23214E+12;6232141501533;V002-TMT;Zahnriemen HTD3M-20-369;;6,07;Y;0;0;1;20;90;80;20;Y;Y;N;0,02;9;8;2;4010390090
11648;6,23784E+12;6237841532313;V002-TMT;Zahnriemen HTD3M-10-369;;3,88;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11647;6,23826E+12;6238259129003;V002-TMT;Zahnriemen HTD3M-9-360;;3,29;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11646;6,23089E+12;6230891125276;V002-TMT;Zahnriemen HTD3M-9-357;;3,05;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11645;6,23089E+12;6230886635902;V002-TMT;Zahnriemen HTD3M-9-354;;3,29;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11644;6,23E+12;6230004451902;V002-TMT;Zahnriemen HTD3M-25-351;;5,64;Y;0;0;1;20;90;80;25;Y;Y;N;0,02;9;8;2,5;4010390090
11643;6,23403E+12;6234030988869;V002-TMT;Zahnriemen HTD3M-10-348;;3,73;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11642;6,23127E+12;6231267887323;V002-TMT;Zahnriemen HTD3M-9-345;;2,7;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11641;6,23246E+12;6232459026711;V002-TMT;Zahnriemen HTD3M-9-336;;2,7;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11640;6,23308E+12;6233080636362;V002-TMT;Zahnriemen HTD3M-10-333;;3,59;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11639;6,23863E+12;6238630371168;V002-TMT;Zahnriemen HTD3M-10-330;;2,91;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11638;6,23302E+12;6233021282573;V002-TMT;Zahnriemen HTD3M-25-327;;6,11;Y;0;0;1;20;90;80;25;Y;Y;N;0,02;9;8;2,5;4010390090
11637;6,23399E+12;6233986919385;V002-TMT;Zahnriemen HTD3M-9-315;;3,29;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11636;6,23303E+12;6233026182465;V002-TMT;Zahnriemen HTD3M-25-300;;5,56;Y;0;0;1;20;90;80;25;Y;Y;N;0,02;9;8;2,5;4010390090
11635;6,23108E+12;6231078150692;V002-TMT;Zahnriemen HTD3M-18-300;;4,19;Y;0;0;1;10;90;80;18;Y;Y;N;0,01;9;8;1,8;4010390090
11634;6,2355E+12;6235495453220;V002-TMT;Zahnriemen HTD3M-9-300;;2,54;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11633;6,23161E+12;6231609141113;V002-TMT;Zahnriemen HTD3M-15-288;;3,49;Y;0;0;1;10;90;80;15;Y;Y;N;0,01;9;8;1,5;4010390090
11632;6,23918E+12;6239181411525;V002-TMT;Zahnriemen HTD3M-6-288;;2,51;Y;0;0;1;0;90;80;6;Y;Y;N;0;9;8;0,6;4010390090
11631;6,23887E+12;6238874766508;V002-TMT;Zahnriemen HTD3M-15-276;;3,34;Y;0;0;1;10;90;80;15;Y;Y;N;0,01;9;8;1,5;4010390090
11630;6,23214E+12;6232138499317;;Zahnriemen HTD3M-15-270;;3,34;Y;0;0;1;10;90;80;15;N;Y;Y;0,01;9;8;1,5;4010390090
11629;6,23201E+12;6232011669936;V002-TMT;Zahnriemen HTD3M-15-258;;3,34;Y;0;0;1;10;90;80;15;Y;Y;N;0,01;9;8;1,5;4010390090
11628;6,23754E+12;6237543635657;V002-TMT;Zahnriemen HTD3M-16-255;;3,21;Y;0;0;1;10;90;80;16;Y;Y;N;0,01;9;8;1,6;4010390090
11627;6,23674E+12;6236744549459;V002-TMT;Zahnriemen HTD3M-9-255;;2,08;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11626;6,23268E+12;6232677061068;V002-TMT;Zahnriemen HTD3M-18-252;;3,66;Y;0;0;1;10;90;80;18;Y;Y;N;0,01;9;8;1,8;4010390090
11625;6,23767E+12;6237665753475;V002-TMT;Zahnriemen HTD3M-25-249;;4,57;Y;0;0;1;20;90;80;25;Y;Y;N;0,02;9;8;2,5;4010390090
11624;6,23184E+12;6231835354776;V002-TMT;Zahnriemen HTD3M-10-249;;2,09;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11623;6,23108E+12;6231080527789;V002-TMT;Zahnriemen HTD3M-10-243;;2,91;Y;0;0;1;10;90;80;10;Y;Y;N;0,01;9;8;1;4010390090
11622;6,23543E+12;6235426591366;V002-TMT;Zahnriemen HTD3M-9-240;;3;Y;0;0;1;10;90;80;9;Y;Y;N;0,01;9;8;0,9;4010390090
11621;6,23398E+12;6233977327878;V002-TMT;Zahnriemen 2GT-10-1360;;7,78;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11620;6,23945E+12;6239446820314;V002-TMT;Zahnriemen 2GT-10-1340;;9,45;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11619;6,23098E+12;6230978459850;V002-TMT;Zahnriemen 2GT-10-1324;;8,16;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11618;6,23548E+12;6235479610137;V002-TMT;Zahnriemen 2GT-9-1324;;8,43;Y;0;0;1;20;80;73;9;Y;Y;N;0,02;8;7,3;0,9;4010390090
11617;6,23099E+12;6230992093634;V002-TMT;Zahnriemen 2GT-10-1310;;9,27;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11616;6,23417E+12;6234166593395;V002-TMT;Zahnriemen 2GT-9-1310;;8,43;Y;0;0;1;20;80;73;9;Y;Y;N;0,02;8;7,3;0,9;4010390090
11615;6,23193E+12;6231933107472;V002-TMT;Zahnriemen 2GT-15-1500;;13,74;Y;0;0;1;30;80;73;15;Y;Y;N;0,03;8;7,3;1,5;4010390090
11614;6,23761E+12;6237612179969;V002-TMT;Zahnriemen 2GT-10-1500;;8,98;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11613;6,23202E+12;6232019503508;V002-TMT;Zahnriemen 2GT-10-1474;;8,15;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11612;6,23789E+12;6237892401101;V002-TMT;Zahnriemen 2GT-10-1444;;8,04;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11611;6,23064E+12;6230639871939;V002-TMT;Zahnriemen 2GT-6-1444;;6,15;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11610;6,23215E+12;6232149302491;V002-TMT;Zahnriemen 2GT-10-1440;;8,04;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11609;6,23056E+12;6230558170083;V002-TMT;Zahnriemen 2GT-6-1440;;6,92;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11608;6,23401E+12;6234011914795;V002-TMT;Zahnriemen 2GT-10-1434;;8,04;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11607;6,23286E+12;6232863995870;V002-TMT;Zahnriemen 2GT-6-1434;;6,15;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11606;6,23567E+12;6235670171062;V002-TMT;Zahnriemen 2GT-6-1424;;6,8;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11605;6,23934E+12;6239335166516;V002-TMT;Zahnriemen 2GT-10-1164;;7,45;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11604;6,23214E+12;6232144759030;V002-TMT;Zahnriemen 2GT-9-1164;;6,98;Y;0;0;1;20;80;73;9;Y;Y;N;0,02;8;7,3;0,9;4010390090
11603;6,23904E+12;6239038450721;V002-TMT;Zahnriemen 2GT-10-1150;;7,22;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11602;6,23433E+12;6234333908076;V002-TMT;Zahnriemen 2GT-6-1150;;4,8;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11601;6,23669E+12;6236685699671;V002-TMT;Zahnriemen 2GT-10-1142;;6,94;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11600;6,23956E+12;6239564726567;V002-TMT;Zahnriemen 2GT-6-1142;;5,05;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11599;6,2396E+12;6239598476100;V002-TMT;Zahnriemen 2GT-10-1140;;7,22;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11598;6,23711E+12;6237109253356;V002-TMT;Zahnriemen 2GT-6-1136;;4,97;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11597;6,23563E+12;6235629746815;V002-TMT;Zahnriemen 2GT-9-1100;;6,66;Y;0;0;1;20;80;73;9;Y;Y;N;0,02;8;7,3;0,9;4010390090
11596;6,23537E+12;6235367232588;V002-TMT;Zahnriemen 2GT-6-1090;;4,97;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11595;6,23264E+12;6232637885031;V002-TMT;Zahnriemen 2GT-9-1068;;6,51;Y;0;0;1;10;80;73;9;Y;Y;N;0,01;8;7,3;0,9;4010390090
11594;6,23971E+12;6239712082149;V002-TMT;Zahnriemen 2GT-6-1068;;4,97;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11593;6,23975E+12;6239751289974;V002-TMT;Zahnriemen 2GT-6-1060;;4,88;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11592;6,23003E+12;6230028712010;V002-TMT;Zahnriemen 2GT-6-1050;;4,97;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11591;6,23375E+12;6233746593091;V002-TMT;Zahnriemen 2GT-10-1040;;8,28;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11590;6,23115E+12;6231150730606;V002-TMT;Zahnriemen 2GT-9-1040;;6,43;Y;0;0;1;10;80;73;9;Y;Y;N;0,01;8;7,3;0,9;4010390090
11589;6,23348E+12;6233475114628;V002-TMT;Zahnriemen 2GT-6-1040;;4,76;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11588;6,23556E+12;6235564132919;V002-TMT;Zahnriemen 2GT-15-1000;;9,12;Y;0;0;1;20;80;73;15;Y;Y;N;0,02;8;7,3;1,5;4010390090
11587;6,23536E+12;6235363714743;V002-TMT;Zahnriemen 2GT-10-976;;7,65;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11586;6,23656E+12;6236556120020;V002-TMT;Zahnriemen 2GT-6-950;;4,7;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11585;6,23666E+12;6236657071634;V002-TMT;Zahnriemen 2GT-4-950;;3,67;Y;0;0;1;10;80;73;4;Y;Y;N;0,01;8;7,3;0,4;4010390090
11584;6,23372E+12;6233719804339;V002-TMT;Zahnriemen 2GT-15-1610;;16,92;Y;0;0;1;40;80;73;15;Y;Y;N;0,04;8;7,3;1,5;4010390090
11583;6,23458E+12;6234581093609;V002-TMT;Zahnriemen 2GT-10-1610;;11,42;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11582;6,23963E+12;6239625240339;V002-TMT;Zahnriemen 2GT-6-1610;;7,76;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11581;6,2321E+12;6232102608165;V002-TMT;Zahnriemen 2GT-10-1600;;11,19;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11580;6,23161E+12;6231608182087;V002-TMT;Zahnriemen 2GT-6-1600;;7,43;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11579;6,23254E+12;6232542485654;V002-TMT;Zahnriemen 2GT-6-1572;;6,4;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11578;6,23893E+12;6238933162890;V002-TMT;Zahnriemen 2GT-10-1540;;8,62;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11577;6,23922E+12;6239223913390;V002-TMT;Zahnriemen 2GT-6-1540;;7,12;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11576;6,23329E+12;6233286667641;V002-TMT;Zahnriemen 2GT-10-1524;;8,62;Y;0;0;1;20;80;73;10;Y;Y;N;0,02;8;7,3;1;4010390090
11575;6,23649E+12;6236485788063;V002-TMT;Zahnriemen 2GT-6-1510;;6,61;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11574;6,23596E+12;6235956084123;V002-TMT;Zahnriemen 2GT-6-492;;3,06;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11573;6,23902E+12;6239020019097;V002-TMT;Zahnriemen 2GT-10-490;;4,28;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11572;6,23434E+12;6234335935667;V002-TMT;Zahnriemen 2GT-6-490;;3,06;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11571;6,23076E+12;6230763200124;V002-TMT;Zahnriemen 2GT-6-478;;3,01;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11570;6,23434E+12;6234340543482;V002-TMT;Zahnriemen 2GT-6-476;;3,01;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11569;6,23997E+12;6239972448402;V002-TMT;Zahnriemen 2GT-6-470;;3,01;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11568;6,23454E+12;6234535006235;V002-TMT;Zahnriemen 2GT-10-468;;4,14;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11567;6,23197E+12;6231970197689;V002-TMT;Zahnriemen 2GT-10-460;;4,1;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11566;6,23627E+12;6236267187558;V002-TMT;Zahnriemen 2GT-15-454;;6,8;Y;0;0;1;10;80;73;15;Y;Y;N;0,01;8;7,3;1,5;4010390090
11565;6,23617E+12;6236171986803;V002-TMT;Zahnriemen 2GT-6-454;;2,91;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11564;6,23087E+12;6230873009105;V002-TMT;Zahnriemen 2GT-10-450;;4,1;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11563;6,23072E+12;6230716319170;V002-TMT;Zahnriemen 2GT-6-448;;2,86;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11562;6,23359E+12;6233591660702;V002-TMT;Zahnriemen 2GT-10-444;;4,1;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11561;6,23312E+12;6233122083765;V002-TMT;Zahnriemen 2GT-10-440;;4,1;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11560;6,23166E+12;6231656594207;V002-TMT;Zahnriemen 2GT-9-440;;3,9;Y;0;0;1;10;80;73;9;Y;Y;N;0,01;8;7,3;0,9;4010390090
11559;6,23153E+12;6231533829903;V002-TMT;Zahnriemen 2GT-6-440;;2,91;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11558;6,23082E+12;6230824480298;V002-TMT;Zahnriemen 2GT-15-436;;6,51;Y;0;0;1;10;80;73;15;Y;Y;N;0,01;8;7,3;1,5;4010390090
11557;6,23899E+12;6238990359448;V002-TMT;Zahnriemen 2GT-10-436;;3,96;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11556;6,23522E+12;6235220839565;V002-TMT;Zahnriemen 2GT-6-428;;2,91;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11555;6,23692E+12;6236919216728;V002-TMT;Zahnriemen 2GT-15-420;;6,21;Y;0;0;1;10;80;73;15;Y;Y;N;0,01;8;7,3;1,5;4010390090
11554;6,23178E+12;6231783771762;V002-TMT;Zahnriemen 2GT-10-420;;3,71;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11553;6,234E+12;6234001233745;V002-TMT;Zahnriemen 2GT-10-410;;3,96;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11552;6,2377E+12;6237702665440;V002-TMT;Zahnriemen 2GT-9-410;;3,85;Y;0;0;1;10;80;73;9;Y;Y;N;0,01;8;7,3;0,9;4010390090
11551;6,23329E+12;6233291696155;V002-TMT;Zahnriemen 2GT-6-404;;2,86;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11550;6,23809E+12;6238085798275;V002-TMT;Zahnriemen 2GT-15-400;;4,82;Y;0;0;1;10;80;73;15;Y;Y;N;0,01;8;7,3;1,5;4010390090
11549;6,23497E+12;6234970574559;V002-TMT;Zahnriemen 2GT-10-396;;4,55;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11548;6,23825E+12;6238245455130;V002-TMT;Zahnriemen 2GT-10-394;;4,05;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11547;6,2317E+12;6231695522230;V002-TMT;Zahnriemen 2GT-6-394;;2,76;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11546;6,23439E+12;6234386711142;V002-TMT;Zahnriemen 2GT-10-392;;3,95;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11545;6,23204E+12;6232044696701;V002-TMT;Zahnriemen 2GT-10-390;;3,95;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11544;6,23318E+12;6233182818611;V002-TMT;Zahnriemen 2GT-6-388;;2,76;Y;0;0;1;0;80;73;6;Y;Y;N;0;8;7,3;0,6;4010390090
11543;6,2375E+12;6237502172797;V002-TMT;Zahnriemen 2GT-10-386;;3,95;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11542;6,23213E+12;6232133305385;V002-TMT;Zahnriemen 2GT-6-824;;4,39;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11541;6,23174E+12;6231739051863;V002-TMT;Zahnriemen 2GT-10-810;;6,83;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11540;6,23124E+12;6231239761668;V002-TMT;Zahnriemen 2GT-10-800;;5,97;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11539;6,23387E+12;6233874433801;V002-TMT;Zahnriemen 2GT-9-800;;5,62;Y;0;0;1;10;80;73;9;Y;Y;N;0,01;8;7,3;0,9;4010390090
11538;6,23112E+12;6231120471713;V002-TMT;Zahnriemen 2GT-10-782;;6,01;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11537;6,23847E+12;6238473336539;V002-TMT;Zahnriemen 2GT-6-770;;4,07;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11536;6,2366E+12;6236602435153;V002-TMT;Zahnriemen 2GT-6-766;;4,75;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11535;6,23891E+12;6238910859706;V002-TMT;Zahnriemen 2GT-15-760;;8,75;Y;0;0;1;20;80;73;15;Y;Y;N;0,02;8;7,3;1,5;4010390090
11534;6,23544E+12;6235438849103;V002-TMT;Zahnriemen 2GT-10-752;;6,18;Y;0;0;1;10;80;73;10;Y;Y;N;0,01;8;7,3;1;4010390090
11533;6,23163E+12;6231628206121;V002-TMT;Zahnriemen 2GT-6-750;;3,98;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
11532;6,23006E+12;6230063530617;V002-TMT;Zahnriemen 2GT-6-742;;4,61;Y;0;0;1;10;80;73;6;Y;Y;N;0,01;8;7,3;0,6;4010390090
